p_height,p_length,p_width
0,0.927,0.2
0,0.927,0.218
0,0.927,0.236
0,0.927,0.255
0,0.927,0.273
0,0.927,0.291
0,0.927,0.309
0,0.927,0.327
0,0.927,0.345
0,0.927,0.364
0,0.927,0.382
0,0.927,0.4
0,0.927,0.418
0,0.927,0.436
0,0.927,0.455
0,0.927,0.473
0,0.927,0.491
0,0.927,0.509
0,0.927,0.527
0,0.927,0.545
0,0.927,0.564
0,0.927,0.582
0,0.927,0.6
0,0.927,0.618
0,0.927,0.636
0,0.927,0.655
0,0.927,0.673
0,0.927,0.691
0,0.927,0.709
0,0.927,0.727
0,0.927,0.745
0,0.927,0.764
0,0.927,0.782
0,0.927,0.8
0,0.927,0.818
0,0.927,0.836
0,0.927,0.855
0,0.927,0.873
0,0.927,0.891
0,0.927,0.909
0,0.927,0.927
0,0.927,0.945
0,0.927,0.964
0,0.927,0.982
1,0.945,0
0,0.945,0.018
0,0.945,0.036
0,0.945,0.055
0,0.945,0.073
0,0.945,0.091
0,0.945,0.109
0,0.945,0.127
0,0.945,0.145
0,0.945,0.164
0,0.945,0.182
0,0.945,0.2
0,0.945,0.218
0,0.945,0.236
0,0.945,0.255
0,0.945,0.273
0,0.945,0.291
0,0.945,0.309
0,0.945,0.327
0,0.945,0.345
0,0.945,0.364
0,0.945,0.382
0,0.945,0.4
0,0.945,0.418
0,0.945,0.436
0,0.945,0.455
0,0.945,0.473
0,0.945,0.491
0,0.945,0.509
0,0.945,0.527
0,0.945,0.545
0,0.945,0.564
0,0.945,0.582
0,0.945,0.6
0,0.945,0.618
0,0.945,0.636
0,0.945,0.655
0,0.945,0.673
0,0.945,0.691
0,0.945,0.709
0,0.945,0.727
0,0.945,0.745
0,0.945,0.764
0,0.945,0.782
0,0.945,0.8
0,0.945,0.818
0,0.945,0.836
0,0.945,0.855
0,0.945,0.873
0,0.945,0.891
0,0.945,0.909
0,0.945,0.927
0,0.945,0.945
0,0.945,0.964
0,0.945,0.982
1,0.964,0
0,0.964,0.018
0,0.964,0.036
0,0.964,0.055
0,0.964,0.073
0,0.964,0.091
0,0.964,0.109
0,0.964,0.127
0,0.964,0.145
0,0.964,0.164
0,0.964,0.182
0,0.964,0.2
0,0.964,0.218
0,0.964,0.236
0,0.964,0.255
0,0.964,0.273
0,0.964,0.291
0,0.964,0.309
0,0.964,0.327
0,0.964,0.345
0,0.964,0.364
0,0.964,0.382
0,0.964,0.4
0,0.964,0.418
0,0.964,0.436
0,0.964,0.455
0,0.964,0.473
0,0.964,0.491
0,0.964,0.509
0,0.964,0.527
0,0.964,0.545
0,0.964,0.564
0,0.964,0.582
0,0.964,0.6
0,0.964,0.618
0,0.964,0.636
0,0.964,0.655
0,0.964,0.673
0,0.964,0.691
0,0.964,0.709
0,0.964,0.727
0,0.964,0.745
0,0.964,0.764
0,0.964,0.782
0,0.964,0.8
0,0.964,0.818
0,0.964,0.836
0,0.964,0.855
0,0.964,0.873
0,0.964,0.891
0,0.964,0.909
0,0.964,0.927
0,0.964,0.945
0,0.964,0.964
0,0.964,0.982
1,0.982,0
0,0.982,0.018
0,0.982,0.036
0,0.982,0.055
0,0.982,0.073
0,0.982,0.091
0,0.982,0.109
0,0.982,0.127
0,0.982,0.145
0,0.982,0.164
0,0.982,0.182
0,0.982,0.2
0,0.982,0.218
0,0.982,0.236
0,0.982,0.255
0,0.982,0.273
0,0.982,0.291
0,0.982,0.309
0,0.982,0.327
0,0.982,0.345
0,0.982,0.364
0,0.982,0.382
0,0.982,0.4
0,0.982,0.418
0,0.982,0.436
0,0.982,0.455
0,0.982,0.473
0,0.982,0.491
0,0.982,0.509
0,0.982,0.527
0,0.982,0.545
0,0.982,0.564
0,0.982,0.582
0,0.982,0.6
0,0.982,0.618
0,0.982,0.636
0,0.982,0.655
0,0.982,0.673
0,0.982,0.691
0,0.982,0.709
0,0.982,0.727
0,0.982,0.745
0,0.982,0.764
0,0.982,0.782
0,0.982,0.8
0,0.982,0.818
0,0.982,0.836
0,0.982,0.855
0,0.982,0.873
0,0.982,0.891
0,0.982,0.909
0,0.982,0.927
0,0.982,0.945
0,0.982,0.964
0,0.982,0.982
